日期Date,指数代码Index Code,指数中文全称Index Chinese Name(Full),指数中文简称Index Chinese Name,指数英文全称Index English Name(Full),指数英文简称Index English Name,开盘Open,最高High,最低Low,收盘Close,涨跌Change,涨跌幅(%)Change(%),成交量（万手）Volume(M Shares),成交金额（亿元）Turnover,样本数量ConsNumber
2022-10-26,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4876.47,4984.59,4876.47,4938.27,66.35,1.36,66956.32,8571.48,4334
2022-10-27,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4947.62,4970.47,4910.69,4910.69,-27.57,-0.56,65654.36,8688.95,4339
2022-10-28,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4876.73,4888.42,4750.96,4765.13,-145.56,-2.96,69719.82,8571.94,4341
2022-10-31,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4725.47,4812.19,4725.47,4761.71,-3.42,-0.07,66335.26,8304.56,4342
2022-11-01,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4772.83,4903.4,4768.19,4903.4,141.69,2.97,70767.47,9243.57,4344
2022-11-02,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4891.84,4993.89,4883.96,4964.46,61.06,1.24,75157.65,9916.33,4346
2022-11-03,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4921.93,4967.75,4916.77,4955.31,-9.15,-0.18,62325.5,8302.07,4347
2022-11-04,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4955.48,5102.72,4955.48,5087.54,132.23,2.67,75422.96,10208.03,4347
2022-11-07,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5080.52,5120.49,5060.84,5101.1,13.56,0.27,73478.42,9428.11,4347
2022-11-08,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5098.94,5101.08,5044.97,5079.31,-21.79,-0.43,61994.0,7803.15,4347
2022-11-09,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5081.4,5101.85,5049.78,5053.01,-26.3,-0.52,59026.85,7238.77,4347
2022-11-10,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5020.66,5043.26,4994.96,5017.15,-35.86,-0.71,65297.91,7823.58,4350
2022-11-11,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5138.31,5159.13,5081.52,5097.57,80.42,1.6,93819.7,11498.62,4352
2022-11-14,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5116.19,5146.7,5073.24,5090.43,-7.14,-0.14,83003.04,10116.68,4357
2022-11-15,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5085.43,5190.37,5073.73,5190.37,99.94,1.96,78760.97,9991.53,4359
2022-11-16,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5187.62,5209.69,5147.21,5156.13,-34.25,-0.66,72546.55,8858.26,4362
2022-11-17,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5140.99,5153.29,5097.75,5153.29,-2.83,-0.05,68423.64,8593.91,4364
2022-11-18,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5156.18,5180.47,5122.08,5124.51,-28.78,-0.56,73821.21,9212.27,4367
2022-11-21,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5089.27,5111.91,5056.33,5111.91,-12.61,-0.24,63511.72,8024.42,4368
2022-11-22,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5106.47,5139.65,5058.56,5077.2,-34.71,-0.68,71172.7,8293.83,4371
2022-11-23,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5067.17,5092.28,5018.45,5071.03,-6.17,-0.12,68465.01,7768.71,4371
2022-11-24,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5086.3,5102.92,5054.55,5067.17,-3.86,-0.08,60443.35,7034.58,4372
2022-11-25,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5056.4,5074.8,5036.72,5054.73,-12.45,-0.24,64240.99,6957.45,4372
2022-11-28,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4972.98,5019.77,4946.93,5018.12,-36.61,-0.72,64118.45,7167.77,4375
2022-11-29,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5045.62,5142.53,5045.62,5136.6,118.48,2.36,81916.9,9207.66,4376
2022-11-30,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5127.94,5154.99,5114.27,5138.99,2.39,0.05,80745.02,8842.0,4377
2022-12-01,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5205.4,5225.22,5184.82,5186.35,47.36,0.92,82951.12,10044.3,4379
2022-12-02,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5175.92,5205.17,5167.77,5177.87,-8.48,-0.16,69496.05,8160.03,4380
2022-12-05,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5214.68,5244.96,5205.01,5244.57,66.71,1.29,89439.43,10042.47,4381
2022-12-06,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5225.55,5274.21,5218.94,5252.05,7.48,0.14,78375.86,9450.29,4384
2022-12-07,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5238.46,5285.28,5228.41,5247.42,-4.62,-0.09,75794.02,9007.13,4387
2022-12-08,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5240.51,5252.98,5220.27,5236.31,-11.11,-0.21,70957.21,8203.06,4388
2022-12-09,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5237.87,5269.95,5215.08,5263.37,27.06,0.52,79868.2,9564.76,4389
2022-12-12,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5245.16,5245.91,5220.72,5224.32,-39.05,-0.74,72839.73,8624.04,4395
2022-12-13,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5223.76,5226.53,5198.43,5203.92,-20.4,-0.39,66372.72,7748.8,4395
2022-12-14,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5209.08,5224.39,5188.59,5200.67,-3.25,-0.06,63115.11,7661.75,4396
2022-12-15,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5197.41,5214.26,5180.28,5206.86,6.19,0.12,59615.74,7248.32,4400
2022-12-16,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5181.45,5200.39,5159.87,5183.95,-22.92,-0.44,62571.41,7198.91,4402
2022-12-19,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5180.12,5192.68,5068.98,5087.87,-96.07,-1.85,64677.08,7221.36,4403
2022-12-20,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5074.17,5074.42,5007.7,5027.21,-60.66,-1.19,51422.6,6110.09,4405
2022-12-21,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5033.32,5045.64,4993.7,5010.22,-16.99,-0.34,47450.59,5449.57,4405
2022-12-22,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5038.68,5049.93,4962.71,4978.29,-31.93,-0.64,54208.39,6282.68,4409
2022-12-23,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4950.47,4993.09,4937.78,4964.05,-14.24,-0.29,48087.09,5560.79,4412
2022-12-26,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,4966.69,5024.26,4966.69,5016.76,52.71,1.06,49896.01,5944.26,4416
2022-12-27,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5033.63,5064.76,5020.04,5061.61,44.85,0.89,53849.69,6351.81,4417
2022-12-28,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5045.35,5050.89,5019.26,5029.11,-32.51,-0.64,53850.02,6174.17,4421
2022-12-29,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5011.59,5043.0,5001.05,5013.9,-15.21,-0.3,50755.74,5822.55,4421
2022-12-30,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5032.95,5046.36,5027.59,5034.9,21.0,0.42,50989.99,5717.16,4503
2023-01-03,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5031.44,5103.11,5009.56,5096.96,62.07,1.23,64554.99,7487.71,4504
2023-01-04,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5095.75,5116.24,5076.87,5102.81,5.85,0.11,65443.31,7454.12,4504
2023-01-05,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5118.7,5178.24,5113.71,5172.68,69.87,1.37,63817.32,8050.47,4505
2023-01-06,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5171.35,5208.8,5168.79,5180.45,7.77,0.15,63330.34,7990.52,4507
2023-01-09,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5199.53,5229.46,5198.22,5215.58,35.13,0.68,59061.81,7705.28,4509
2023-01-10,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5218.77,5229.02,5198.97,5219.46,3.88,0.07,54771.96,7128.85,4509
2023-01-11,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5222.11,5243.88,5190.98,5195.03,-24.43,-0.47,55737.75,7066.87,4512
2023-01-12,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5205.54,5222.15,5184.55,5200.29,5.25,0.1,53158.47,6523.07,4514
2023-01-13,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5215.79,5247.93,5207.78,5247.92,47.64,0.92,52701.6,6725.74,4515
2023-01-16,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5252.9,5353.9,5252.9,5315.95,68.03,1.3,67014.14,8779.23,4517
2023-01-17,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5319.15,5328.85,5292.49,5314.53,-1.42,-0.03,53034.28,6720.03,4520
2023-01-18,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5320.72,5335.37,5311.3,5318.79,4.25,0.08,50446.86,6061.52,4523
2023-01-19,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5312.61,5353.89,5299.68,5353.89,35.1,0.66,52363.06,6513.55,4523
2023-01-20,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5365.84,5396.58,5365.84,5393.64,39.75,0.74,58930.03,7136.48,4524
2023-01-30,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5481.25,5486.45,5427.97,5431.46,37.82,0.7,80423.71,10197.12,4537
2023-01-31,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5422.05,5441.61,5401.28,5410.26,-21.2,-0.39,71163.48,8615.4,4537
2023-02-01,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5422.99,5477.01,5403.29,5477.01,66.75,1.23,80089.86,9615.53,4537
2023-02-02,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5489.22,5497.98,5456.52,5473.58,-3.43,-0.06,78592.71,9762.09,4537
2023-02-03,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5456.27,5456.27,5382.98,5442.87,-30.7,-0.56,70946.81,8683.04,4537
2023-02-06,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5409.77,5419.77,5370.49,5396.73,-46.15,-0.85,66427.27,8350.06,4537
2023-02-07,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5406.8,5417.6,5386.31,5414.3,17.57,0.32,66390.43,8045.45,4537
2023-02-08,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5418.8,5424.81,5381.79,5385.11,-29.19,-0.54,63203.86,7605.55,4537
2023-02-09,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5374.06,5460.44,5369.32,5460.44,75.33,1.4,66039.83,8407.51,4538
2023-02-10,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5453.48,5463.4,5412.75,5437.77,-22.67,-0.42,68249.33,8343.94,4540
2023-02-13,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5433.16,5489.95,5429.82,5489.33,51.56,0.95,73068.42,9273.66,4540
2023-02-14,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5499.65,5499.65,5469.1,5493.21,3.87,0.07,68743.37,8667.82,4540
2023-02-15,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5494.83,5501.28,5468.14,5481.07,-12.14,-0.22,70049.68,8901.72,4541
2023-02-16,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5481.47,5521.88,5371.51,5406.25,-74.82,-1.37,94226.94,11357.99,4544
2023-02-17,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5401.55,5426.16,5346.8,5347.88,-58.37,-1.08,69962.84,8713.83,4544
2023-02-20,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5354.54,5450.93,5339.15,5450.47,102.58,1.92,73204.73,9066.28,4546
2023-02-21,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5451.15,5480.81,5432.5,5470.5,20.04,0.37,72568.88,8813.1,4547
2023-02-22,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5441.96,5470.9,5435.8,5447.3,-23.2,-0.42,59767.05,7475.82,4549
2023-02-23,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5448.35,5469.16,5413.7,5436.76,-10.54,-0.19,61581.36,7687.73,4551
2023-02-24,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5437.36,5438.11,5377.62,5401.1,-35.66,-0.66,53251.68,6879.07,4551
2023-02-27,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5380.29,5406.03,5360.25,5370.42,-30.68,-0.57,55149.71,7136.78,4551
2023-02-28,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5386.95,5413.37,5353.09,5411.24,40.82,0.76,56829.04,7201.72,4554
2023-03-01,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5410.86,5472.57,5398.39,5468.71,57.47,1.06,70407.11,8748.97,4554
2023-03-02,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5463.31,5477.32,5446.33,5451.67,-17.04,-0.31,72443.95,8868.12,4554
2023-03-03,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5456.64,5465.58,5421.26,5459.78,8.11,0.15,69751.84,8242.28,4554
2023-03-06,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5462.86,5464.24,5420.53,5452.65,-7.13,-0.13,69568.09,9060.22,4555
2023-03-07,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5447.55,5455.82,5358.53,5358.89,-93.77,-1.72,76332.46,8870.93,4557
2023-03-08,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5340.16,5365.41,5333.64,5364.46,5.58,0.1,54429.62,6810.69,4558
2023-03-09,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5369.54,5372.73,5326.27,5354.08,-10.38,-0.19,56069.87,7130.46,4559
2023-03-10,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5320.98,5328.81,5281.21,5282.15,-71.93,-1.34,60547.68,7627.9,4560
2023-03-13,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5272.24,5321.61,5267.27,5321.41,39.26,0.74,62651.95,7959.38,4563
2023-03-14,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5312.69,5312.69,5223.43,5277.95,-43.46,-0.82,68628.75,8834.27,4565
2023-03-15,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5305.79,5325.13,5294.51,5296.41,18.45,0.35,62584.84,7745.76,4568
2023-03-16,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5264.39,5280.43,5217.39,5222.46,-73.94,-1.4,65446.7,8043.8,4569
2023-03-17,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5257.61,5299.52,5238.55,5253.65,31.18,0.6,71642.18,9244.4,4570
2023-03-20,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5260.47,5274.26,5228.09,5233.58,-20.07,-0.38,79840.12,10059.56,4573
2023-03-21,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5242.58,5298.67,5240.39,5298.62,65.04,1.24,66093.26,8489.41,4574
2023-03-22,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5311.56,5333.36,5303.71,5324.14,25.52,0.48,70056.58,9090.01,4579
2023-03-23,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5308.71,5357.36,5303.5,5357.35,33.21,0.62,71053.88,9678.7,4581
2023-03-24,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5356.83,5360.92,5333.25,5352.13,-5.22,-0.1,77150.27,10231.89,4582
2023-03-27,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5349.79,5353.11,5307.98,5347.25,-4.88,-0.09,79824.14,10875.36,4584
2023-03-28,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5348.64,5353.45,5310.92,5316.61,-30.65,-0.57,71080.99,9576.5,4585
2023-03-29,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5326.58,5331.73,5294.48,5311.27,-5.34,-0.1,67659.81,9282.4,4588
2023-03-30,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5312.24,5336.66,5272.27,5331.14,19.86,0.37,66014.59,8927.42,4589
2023-03-31,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5336.04,5369.45,5332.41,5366.57,35.44,0.66,65532.52,9046.43,4590
2023-04-03,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5373.48,5427.87,5373.48,5425.07,58.49,1.09,82327.16,11942.45,4591
2023-04-04,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5423.72,5423.72,5393.33,5420.62,-4.45,-0.08,86000.71,12546.42,4591
2023-04-06,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5397.71,5423.02,5390.44,5419.58,-1.04,-0.02,75046.28,11254.97,4592
2023-04-07,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5421.45,5461.63,5416.02,5461.43,41.86,0.77,68257.71,9955.59,4594
2023-04-10,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5469.73,5469.75,5406.36,5417.6,-43.83,-0.8,77398.1,11342.04,4595
2023-04-11,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5418.89,5428.8,5392.3,5421.03,3.43,0.06,70970.28,10126.28,4596
2023-04-12,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5423.19,5442.5,5416.03,5436.66,15.63,0.29,76170.56,10636.33,4599
2023-04-13,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5422.94,5435.66,5390.84,5400.52,-36.14,-0.66,78303.74,10693.57,4601
2023-04-14,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5411.81,5433.26,5391.9,5428.47,27.95,0.52,74197.84,10472.0,4601
2023-04-17,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5423.64,5466.3,5422.15,5466.3,37.83,0.7,79051.11,10550.74,4603
2023-04-18,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5456.18,5471.8,5444.79,5465.25,-1.05,-0.02,71096.69,9973.24,4603
2023-04-19,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5460.5,5462.12,5422.28,5430.4,-34.85,-0.64,72473.54,10180.39,4608
2023-04-20,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5424.88,5424.88,5392.97,5418.71,-11.69,-0.22,74359.6,10701.65,4611
2023-04-21,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5416.92,5416.92,5291.82,5291.83,-126.88,-2.34,82838.79,11482.88,4614
2023-04-24,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5288.84,5292.4,5224.06,5244.6,-47.23,-0.89,74811.02,10310.05,4618
2023-04-25,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5242.21,5246.08,5125.91,5184.02,-60.58,-1.15,81003.83,10766.12,4619
2023-04-26,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5166.83,5223.54,5157.72,5197.86,13.84,0.27,76683.57,10716.56,4620
2023-04-27,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5181.77,5239.03,5175.89,5215.58,17.72,0.34,72939.06,9987.94,4620
2023-04-28,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5213.38,5286.87,5213.38,5285.48,69.9,1.34,82719.56,10715.17,4622
2023-05-04,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5267.53,5297.4,5264.53,5297.12,11.64,0.22,94098.69,11311.24,4626
2023-05-05,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5294.15,5294.37,5238.14,5261.12,-36.0,-0.68,84842.48,10238.58,4626
2023-05-08,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5270.4,5312.23,5268.54,5308.46,47.34,0.9,94327.09,10932.7,4627
2023-05-09,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5306.87,5324.14,5247.0,5248.48,-59.99,-1.13,101880.15,11729.4,4627
2023-05-10,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5236.58,5250.96,5208.08,5234.02,-14.46,-0.27,80875.83,9714.0,4627
2023-05-11,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5243.41,5256.89,5229.88,5233.01,-1.01,-0.02,70635.72,8533.23,4627
2023-05-12,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5224.22,5241.96,5167.62,5168.23,-64.79,-1.24,68647.18,8073.18,4629
2023-05-15,902,中证流通指数,中证流通,CSI Free Float Index,CSI Free Float,5169.37,5231.13,5133.84,5231.13,62.9,1.22,74217.81,8954.83,4621
